0 4.465765133500099e-02
10 2.128303167410195e-04
20 2.089283407258336e-05
30 6.097890036471654e-06
40 2.331440100533655e-06
50 1.301209863413533e-06
60 6.419957685466215e-07
70 2.924163311490702e-07
80 1.916883434205374e-07
90 1.093240271643481e-07
100 4.763326444390259e-08
110 2.135041476947208e-08
120 1.267732674392619e-08
130 5.676024539269520e-09
140 2.532431153667858e-09
150 1.166613472491917e-09
160 5.680267922691939e-10
170 2.330067805367264e-10
180 1.268766341988581e-10
190 5.147327356014308e-11
200 2.202733828671199e-11
210 1.064593291993932e-11
220 5.825038802004245e-12
230 3.401450345344448e-12
240 2.085146074901068e-12
250 1.026550155644457e-12
260 7.393661420954101e-13
270 6.284582771722003e-13
280 5.858003969058667e-13
290 6.260698882064319e-13
300 6.695649893903588e-13
310 7.035053420888226e-13
320 7.298640858355299e-13
330 7.498763437453759e-13
340 7.582470892483761e-13
350 7.637192744533450e-13
360 7.696717070106163e-13
370 7.857683145644223e-13
380 7.915404985105179e-13
390 7.920539224492984e-13
400 8.032634345005174e-13
410 8.073371073231972e-13
420 8.008001813747390e-13
430 8.028324641369544e-13
440 8.038745450550389e-13
450 8.045683802353210e-13
460 8.045851853689945e-13
470 8.046938224266775e-13
480 8.047044476079679e-13
490 8.047268363828297e-13
500 8.047330163352129e-13
510 8.047222827337053e-13
520 8.047231500954433e-13
530 8.047219032629449e-13
540 8.047211985315328e-13
