0 4.465764388442039e-02
10 2.128302439814433e-04
20 2.089283589157276e-05
30 6.097893674450461e-06
40 2.331436689928523e-06
50 1.301213615079178e-06
60 6.419954843295272e-07
70 2.924159332451381e-07
80 1.916880876251525e-07
90 1.093242119054594e-07
100 4.763304772836818e-08
110 2.135013588144830e-08
120 1.267702121054981e-08
130 5.675799830129336e-09
140 2.532278386979669e-09
150 1.166344909542261e-09
160 5.677582293195371e-10
170 2.327223691533931e-10
180 1.265784144166560e-10
190 5.116183865450097e-11
200 2.168042481653920e-11
210 1.028194022978379e-11
220 5.436658501861702e-12
230 2.976345515534606e-12
240 1.674426873196633e-12
250 5.690835714992903e-13
260 2.542682861136902e-13
270 1.180894845884822e-13
280 5.956094450108862e-14
290 2.569685864919555e-14
300 1.364660625848739e-14
310 6.986138860606231e-15
320 2.368934101277544e-15
330 9.103344722596928e-16
340 3.476292831052001e-16
350 1.235552269432169e-16
360 4.092402957839955e-17
370 1.902001233403201e-17
380 1.212397548484176e-17
390 7.015975556468595e-18
400 3.335692674084402e-18
410 1.698800779732431e-18
420 9.850640590831412e-19
430 4.755280395808360e-19
440 2.242736604272614e-19
450 1.353721397497892e-19
460 5.923363464544658e-20
470 1.518644635716972e-20
480 5.349765570086131e-21
490 2.707284192806849e-21
500 1.036138733940979e-21
510 3.954149510202217e-22
520 2.049252120049721e-22
530 1.218842983801549e-22
540 4.785432515006756e-23
